,TOTSQFT_C,YEARMADERANGE,ROOFTYPE,TREESHAD,MONEYPY,KWH_C
11178,9,3,6,0,8,3.0
807,9,3,6,0,12,4.0
9818,9,3,6,0,14,5.0
2579,9,3,6,0,15,2.0
10890,9,3,6,0,15,4.0
3607,9,3,6,1,7,3.0
6488,9,3,6,1,7,4.0
212,9,3,6,1,7,7.0
9886,9,3,6,1,15,6.0
1447,9,3,6,1,17,7.0
1870,9,3,6,1,17,7.0
1673,9,3,6,1,17,9.0
5843,9,3,6,1,18,3.0
6665,9,3,6,1,19,2.0
2532,9,3,6,1,24,5.0
5913,9,3,7,1,2,2.0
7509,9,3,8,1,16,2.0
9346,9,4,1,0,4,0.0
11553,9,4,1,0,13,2.0
4366,9,4,1,1,14,1.0
9283,9,4,1,1,17,2.0
4895,9,4,2,0,7,4.0
405,9,4,2,1,9,1.0
9375,9,4,3,1,13,5.0
1303,9,4,3,1,24,2.0
53,9,4,3,1,24,7.0
10151,9,4,5,0,5,5.0
1332,9,4,5,0,6,5.0
442,9,4,5,0,7,3.0
7999,9,4,5,0,7,4.0
192,9,4,5,0,8,5.0
4381,9,4,5,0,8,7.0
6300,9,4,5,0,8,10.0
6278,9,4,5,0,9,4.0
5205,9,4,5,0,10,5.0
1449,9,4,5,0,11,4.0
4438,9,4,5,0,11,6.0
5357,9,4,5,0,13,3.0
4491,9,4,5,0,13,5.0
5815,9,4,5,0,14,3.0
6657,9,4,5,0,14,3.0
1904,9,4,5,0,15,4.0
910,9,4,5,0,17,6.0
1383,9,4,5,0,18,2.0
7301,9,4,5,0,20,3.0
4950,9,4,5,0,20,9.0
7839,9,4,5,0,21,3.0
7113,9,4,5,0,21,5.0
3595,9,4,5,0,23,3.0
5792,9,4,5,0,23,8.0
5284,9,4,5,0,24,2.0
9282,9,4,5,0,24,2.0
1395,9,4,5,0,24,4.0
8103,9,4,5,0,24,4.0
9895,9,4,5,0,24,4.0
11847,9,4,5,0,24,4.0
7415,9,4,5,0,24,11.0
7197,9,4,5,1,2,3.0
9864,9,4,5,1,5,2.0
4183,9,4,5,1,5,8.0
11058,9,4,5,1,6,4.0
7582,9,4,5,1,9,1.0
8339,9,4,5,1,9,3.0
7606,9,4,5,1,9,4.0
1112,9,4,5,1,10,2.0
3476,9,4,5,1,10,3.0
166,9,4,5,1,10,4.0
3689,9,4,5,1,11,0.0
11052,9,4,5,1,11,5.0
5001,9,4,5,1,11,6.0
5770,9,4,5,1,11,7.0
6505,9,4,5,1,12,3.0
2797,9,4,5,1,12,5.0
11781,9,4,5,1,13,2.0
2925,9,4,5,1,13,8.0
453,9,4,5,1,14,3.0
10684,9,4,5,1,14,5.0
10850,9,4,5,1,14,5.0
3912,9,4,5,1,14,8.0
6007,9,4,5,1,15,5.0
11864,9,4,5,1,15,6.0
8880,9,4,5,1,15,11.0
5739,9,4,5,1,16,3.0
5146,9,4,5,1,16,4.0
4201,9,4,5,1,17,1.0
5992,9,4,5,1,18,4.0
4488,9,4,5,1,18,6.0
3702,9,4,5,1,18,8.0
8001,9,4,5,1,19,3.0
9484,9,4,5,1,19,6.0
10442,9,4,5,1,20,5.0
10810,9,4,5,1,20,8.0
8003,9,4,5,1,22,8.0
1358,9,4,5,1,23,3.0
10171,9,4,5,1,23,7.0
3208,9,4,5,1,24,2.0
3598,9,4,5,1,24,2.0
11505,9,4,5,1,24,8.0
2903,9,4,5,1,24,10.0
7319,9,4,5,1,24,10.0
10367,9,4,6,0,9,2.0
4024,9,4,6,0,11,4.0
1699,9,4,6,0,12,10.0
2100,9,4,6,0,16,2.0
7,9,4,6,0,16,9.0
4301,9,4,6,0,18,2.0
7432,9,4,6,0,24,2.0
11199,9,4,6,0,24,3.0
4860,9,4,6,1,6,2.0
767,9,4,6,1,7,1.0
7973,9,4,6,1,8,4.0
9221,9,4,6,1,10,4.0
5402,9,4,6,1,11,7.0
3679,9,4,6,1,12,2.0
6950,9,4,6,1,12,3.0
10562,9,4,6,1,12,6.0
11402,9,4,6,1,12,6.0
8761,9,4,6,1,13,3.0
1733,9,4,6,1,14,8.0
2709,9,4,6,1,15,5.0
101,9,4,6,1,15,9.0
9603,9,4,6,1,18,3.0
2162,9,4,6,1,18,9.0
8036,9,4,6,1,21,2.0
3295,9,4,6,1,22,4.0
2187,9,4,6,1,23,11.0
3976,9,4,6,1,23,11.0
6859,9,4,6,1,24,10.0
1296,9,4,7,0,18,2.0
5410,9,4,7,0,19,4.0
11183,9,4,7,1,18,1.0
1333,9,4,7,1,23,5.0
10431,9,4,8,0,14,6.0
10297,9,5,1,0,6,1.0
8334,9,5,1,0,18,1.0
3924,9,5,1,0,18,5.0
738,9,5,1,0,24,6.0
6833,9,5,1,1,3,1.0
10936,9,5,1,1,11,1.0
993,9,5,2,0,7,7.0
9090,9,5,2,1,12,10.0
6146,9,5,2,1,18,3.0
12042,9,5,2,1,23,1.0
5999,9,5,3,0,5,8.0
3070,9,5,3,0,7,1.0
2764,9,5,3,0,20,3.0
7058,9,5,3,1,7,7.0
4658,9,5,4,0,8,7.0
4125,9,5,4,0,15,9.0
8609,9,5,5,0,1,4.0
8865,9,5,5,0,3,4.0
9845,9,5,5,0,8,6.0
907,9,5,5,0,12,5.0
9852,9,5,5,0,13,2.0
3573,9,5,5,0,13,11.0
8442,9,5,5,0,14,5.0
6220,9,5,5,0,15,3.0
733,9,5,5,0,15,7.0
5370,9,5,5,0,17,3.0
10895,9,5,5,0,17,5.0
4785,9,5,5,0,17,6.0
9386,9,5,5,0,17,10.0
10826,9,5,5,0,19,9.0
2970,9,5,5,0,19,11.0
9620,9,5,5,0,21,3.0
10053,9,5,5,0,22,1.0
2859,9,5,5,0,22,6.0
4687,9,5,5,0,23,2.0
9068,9,5,5,0,23,3.0
2417,9,5,5,0,23,4.0
7518,9,5,5,0,23,5.0
6916,9,5,5,0,23,7.0
7243,9,5,5,0,23,7.0
6706,9,5,5,0,24,5.0
9814,9,5,5,0,24,7.0
3488,9,5,5,1,5,3.0
9919,9,5,5,1,6,6.0
10185,9,5,5,1,8,4.0
5824,9,5,5,1,9,2.0
7155,9,5,5,1,9,2.0
4538,9,5,5,1,10,3.0
8736,9,5,5,1,10,10.0
1440,9,5,5,1,12,4.0
9822,9,5,5,1,12,4.0
6194,9,5,5,1,12,5.0
1648,9,5,5,1,12,6.0
3921,9,5,5,1,12,7.0
3283,9,5,5,1,12,10.0
3531,9,5,5,1,15,3.0
10231,9,5,5,1,16,1.0
4193,9,5,5,1,16,2.0
6642,9,5,5,1,16,6.0
7225,9,5,5,1,18,4.0
7182,9,5,5,1,19,5.0
3412,9,5,5,1,20,3.0
11031,9,5,5,1,23,3.0
8580,9,5,5,1,23,4.0
10390,9,5,5,1,23,4.0
1442,9,5,5,1,23,6.0
7911,9,5,5,1,23,10.0
8619,9,5,5,1,24,2.0
5089,9,5,5,1,24,4.0
100,9,5,5,1,24,7.0
5955,9,5,5,1,24,7.0
4320,9,5,5,1,24,8.0
6803,9,5,5,1,24,9.0
11131,9,5,5,1,24,12.0
7847,9,5,6,0,9,3.0
3601,9,5,6,0,10,1.0
244,9,5,6,0,10,4.0
3135,9,5,6,0,12,7.0
7769,9,5,6,0,15,1.0
8638,9,5,6,0,17,3.0
11265,9,5,6,0,17,4.0
1172,9,5,6,0,18,6.0
3771,9,5,6,0,19,6.0
9242,9,5,6,0,23,10.0
6531,9,5,6,0,24,4.0
336,9,5,6,0,24,10.0
6766,9,5,6,1,1,4.0
5385,9,5,6,1,8,4.0
3255,9,5,6,1,12,2.0
1674,9,5,6,1,13,4.0
148,9,5,6,1,13,10.0
11933,9,5,6,1,14,9.0
7552,9,5,6,1,17,3.0
8116,9,5,6,1,18,4.0
3422,9,5,6,1,21,4.0
630,9,5,6,1,24,5.0
8895,9,5,8,1,24,6.0
7314,9,6,1,0,11,7.0
9402,9,6,1,0,16,4.0
9468,9,6,1,0,17,3.0
7716,9,6,1,0,23,2.0
11973,9,6,1,0,23,4.0
10568,9,6,1,0,24,2.0
10326,9,6,1,0,24,3.0
2783,9,6,1,1,5,3.0
5210,9,6,1,1,5,3.0
6446,9,6,1,1,11,2.0
3231,9,6,1,1,21,5.0
10263,9,6,1,1,23,10.0
2932,9,6,1,1,24,1.0
6730,9,6,2,1,9,10.0
8986,9,6,2,1,18,4.0
2465,9,6,2,1,24,1.0
11502,9,6,3,0,16,11.0
6141,9,6,4,0,11,4.0
5260,9,6,4,0,20,6.0
11515,9,6,5,0,1,7.0
9902,9,6,5,0,2,3.0
8418,9,6,5,0,3,10.0
5652,9,6,5,0,4,4.0
8026,9,6,5,0,5,4.0
2494,9,6,5,0,7,1.0
8209,9,6,5,0,7,3.0
8893,9,6,5,0,8,1.0
6206,9,6,5,0,8,2.0
10879,9,6,5,0,9,0.0
1253,9,6,5,0,9,6.0
11852,9,6,5,0,10,3.0
2131,9,6,5,0,11,4.0
5570,9,6,5,0,11,4.0
5517,9,6,5,0,11,12.0
3270,9,6,5,0,12,2.0
2154,9,6,5,0,12,3.0
1984,9,6,5,0,12,5.0
10558,9,6,5,0,12,5.0
6060,9,6,5,0,12,6.0
1371,9,6,5,0,12,9.0
10484,9,6,5,0,12,10.0
11269,9,6,5,0,13,1.0
11037,9,6,5,0,13,2.0
10211,9,6,5,0,13,8.0
3889,9,6,5,0,14,3.0
1038,9,6,5,0,14,9.0
5496,9,6,5,0,15,2.0
2860,9,6,5,0,17,4.0
273,9,6,5,0,18,5.0
5504,9,6,5,0,21,5.0
4870,9,6,5,0,21,8.0
1334,9,6,5,0,22,4.0
9862,9,6,5,0,23,3.0
7016,9,6,5,0,23,5.0
4597,9,6,5,0,23,6.0
2319,9,6,5,0,24,3.0
6824,9,6,5,0,24,5.0
7329,9,6,5,0,24,8.0
2774,9,6,5,0,24,10.0
3963,9,6,5,1,7,1.0
6184,9,6,5,1,9,4.0
2807,9,6,5,1,9,7.0
7191,9,6,5,1,11,8.0
936,9,6,5,1,12,1.0
6021,9,6,5,1,12,4.0
5832,9,6,5,1,13,3.0
8868,9,6,5,1,13,5.0
3736,9,6,5,1,13,6.0
9827,9,6,5,1,13,6.0
11348,9,6,5,1,14,2.0
1657,9,6,5,1,15,5.0
270,9,6,5,1,17,3.0
2642,9,6,5,1,17,5.0
11900,9,6,5,1,18,3.0
3406,9,6,5,1,18,6.0
2772,9,6,5,1,20,5.0
7932,9,6,5,1,23,4.0
1271,9,6,5,1,23,6.0
10306,9,6,5,1,24,9.0
11468,9,6,6,0,4,5.0
10487,9,6,6,0,12,7.0
9142,9,6,6,0,14,7.0
10130,9,6,6,0,17,3.0
10004,9,6,6,0,20,5.0
9374,9,6,6,0,23,2.0
11080,9,6,6,1,10,1.0
9181,9,6,6,1,11,3.0
7775,9,6,6,1,12,2.0
3744,9,6,6,1,20,6.0
375,9,6,6,1,22,6.0
3121,9,6,6,1,23,3.0
652,9,6,6,1,23,4.0
456,9,6,7,1,2,0.0
7639,9,6,7,1,8,3.0
4514,9,7,1,0,19,7.0
9581,9,7,1,0,22,3.0
11893,9,7,1,0,24,4.0
7084,9,7,1,0,24,7.0
4264,9,7,2,1,8,3.0
7042,9,7,2,1,22,10.0
8519,9,7,3,0,8,3.0
9014,9,7,3,0,9,5.0
6911,9,7,5,0,7,2.0
9757,9,7,5,0,9,7.0
1559,9,7,5,0,10,3.0
4468,9,7,5,0,10,9.0
3737,9,7,5,0,11,4.0
8833,9,7,5,0,11,5.0
11096,9,7,5,0,12,1.0
2032,9,7,5,0,12,3.0
10614,9,7,5,0,13,4.0
5787,9,7,5,0,14,2.0
29,9,7,5,0,15,5.0
6279,9,7,5,0,15,7.0
4391,9,7,5,0,15,9.0
6645,9,7,5,0,15,9.0
6864,9,7,5,0,16,4.0
7059,9,7,5,0,17,2.0
3002,9,7,5,0,17,8.0
3739,9,7,5,0,18,7.0
1250,9,7,5,0,19,4.0
7725,9,7,5,0,19,4.0
6325,9,7,5,0,19,6.0
3090,9,7,5,0,20,3.0
10203,9,7,5,0,21,2.0
3152,9,7,5,0,21,7.0
2527,9,7,5,0,22,5.0
3447,9,7,5,0,22,6.0
2270,9,7,5,0,23,3.0
6678,9,7,5,0,23,6.0
7541,9,7,5,0,23,7.0
10907,9,7,5,0,24,5.0
5342,9,7,5,0,24,8.0
5778,9,7,5,0,24,10.0
4651,9,7,5,1,4,2.0
3200,9,7,5,1,9,5.0
11522,9,7,5,1,17,2.0
5075,9,7,5,1,17,7.0
1598,9,7,5,1,20,3.0
983,9,7,5,1,24,2.0
1542,9,7,5,1,24,5.0
1822,9,7,6,0,11,3.0
3181,9,7,6,0,14,5.0
475,9,7,6,0,15,7.0
2965,9,7,6,0,20,2.0
3373,9,7,6,0,24,3.0
9073,9,7,6,0,24,3.0
5394,9,7,6,0,24,9.0
1691,9,7,6,0,24,10.0
766,9,7,6,1,10,7.0
391,9,7,6,1,11,4.0
5273,9,7,6,1,15,2.0
4725,9,7,6,1,20,4.0
5489,9,7,7,0,15,4.0
11244,9,7,7,1,17,2.0
7162,9,8,-2,0,15,2.0
10845,9,8,1,0,24,0.0
4901,9,8,2,0,7,10.0
10978,9,8,3,0,19,8.0
11808,9,8,5,0,3,4.0
1524,9,8,5,0,8,8.0
7272,9,8,5,0,9,1.0
6047,9,8,5,0,9,4.0
9435,9,8,5,0,9,6.0
8524,9,8,5,0,10,4.0
9348,9,8,5,0,11,8.0
2906,9,8,5,0,12,5.0
7098,9,8,5,0,12,6.0
3034,9,8,5,0,13,4.0
4677,9,8,5,0,13,5.0
10217,9,8,5,0,14,3.0
3621,9,8,5,0,15,6.0
8214,9,8,5,0,16,7.0
6870,9,8,5,0,17,10.0
3371,9,8,5,0,19,3.0
1529,9,8,5,0,20,3.0
8122,9,8,5,0,21,3.0
556,9,8,5,0,21,4.0
6454,9,8,5,0,22,7.0
2845,9,8,5,0,23,3.0
3959,9,8,5,1,10,1.0
2689,9,8,5,1,24,1.0
10416,9,8,5,1,24,5.0
1563,9,8,6,0,15,5.0
5822,9,8,6,0,15,8.0
6171,9,8,6,0,16,2.0
8844,9,8,6,0,19,2.0
5969,9,8,6,0,19,3.0
10464,9,8,7,0,10,3.0
4998,9,8,7,0,13,3.0
5860,9,8,7,1,9,1.0
9428,10,1,1,1,17,5.0
11282,10,1,2,0,8,3.0
12013,10,1,2,0,24,2.0
9494,10,1,2,1,4,2.0
4547,10,1,2,1,5,4.0
4663,10,1,2,1,23,1.0
1539,10,1,3,0,8,6.0
7989,10,1,3,0,13,4.0
10024,10,1,3,0,22,2.0
2370,10,1,3,0,22,4.0
7248,10,1,3,1,5,1.0
9423,10,1,3,1,7,12.0
257,10,1,3,1,8,2.0
3684,10,1,3,1,8,7.0
2246,10,1,3,1,9,2.0
4056,10,1,3,1,24,2.0
7816,10,1,4,0,17,4.0
11801,10,1,5,0,5,3.0
5627,10,1,5,0,8,3.0
11413,10,1,5,0,8,10.0
8632,10,1,5,0,9,3.0
5433,10,1,5,0,10,1.0
305,10,1,5,0,10,2.0
9931,10,1,5,0,10,5.0
6467,10,1,5,0,12,2.0
3079,10,1,5,0,12,5.0
4224,10,1,5,0,13,1.0
11823,10,1,5,0,14,2.0
2625,10,1,5,0,14,13.0
197,10,1,5,0,15,3.0
2320,10,1,5,0,17,3.0
12002,10,1,5,0,17,4.0
11594,10,1,5,0,18,1.0
3917,10,1,5,0,18,3.0
3783,10,1,5,0,19,2.0
6574,10,1,5,0,20,1.0
11439,10,1,5,0,23,1.0
2824,10,1,5,0,23,3.0
11117,10,1,5,0,24,2.0
1131,10,1,5,0,24,3.0
3479,10,1,5,0,24,3.0
1015,10,1,5,0,24,4.0
11520,10,1,5,0,24,5.0
11114,10,1,5,0,24,9.0
9604,10,1,5,1,4,0.0
8323,10,1,5,1,5,4.0
5899,10,1,5,1,5,6.0
5338,10,1,5,1,6,2.0
11182,10,1,5,1,6,3.0
3192,10,1,5,1,8,11.0
4279,10,1,5,1,9,1.0
5902,10,1,5,1,9,3.0
3256,10,1,5,1,10,2.0
10213,10,1,5,1,10,3.0
11992,10,1,5,1,10,3.0
6319,10,1,5,1,11,2.0
4119,10,1,5,1,11,5.0
808,10,1,5,1,12,2.0
4563,10,1,5,1,12,2.0
8882,10,1,5,1,12,2.0
1727,10,1,5,1,12,4.0
8798,10,1,5,1,12,11.0
7608,10,1,5,1,13,2.0
5681,10,1,5,1,13,6.0
11924,10,1,5,1,14,1.0
1420,10,1,5,1,16,2.0
11681,10,1,5,1,16,4.0
9941,10,1,5,1,18,1.0
4210,10,1,5,1,21,2.0
4247,10,1,5,1,22,0.0
4164,10,1,5,1,24,2.0
7946,10,1,5,1,24,2.0
4455,10,1,6,0,1,1.0
10538,10,1,6,0,4,2.0
8634,10,1,6,0,5,2.0
5729,10,1,6,0,5,3.0
1444,10,1,6,0,7,7.0
6008,10,1,6,0,8,1.0
8302,10,1,6,0,10,0.0
5008,10,1,6,0,10,3.0
1087,10,1,6,0,11,3.0
3627,10,1,6,0,13,4.0
11587,10,1,6,0,14,3.0
1574,10,1,6,0,15,2.0
2570,10,1,6,0,15,3.0
11462,10,1,6,0,15,3.0
8484,10,1,6,0,16,2.0
215,10,1,6,0,16,4.0
8373,10,1,6,0,16,7.0
4979,10,1,6,0,17,3.0
8975,10,1,6,0,17,7.0
4490,10,1,6,0,21,3.0
4782,10,1,6,0,23,2.0
6,10,1,6,0,24,4.0
2912,10,1,6,1,6,3.0
8138,10,1,6,1,8,3.0
1638,10,1,6,1,9,3.0
5930,10,1,6,1,9,4.0
1091,10,1,6,1,10,1.0
2377,10,1,6,1,11,2.0
7352,10,1,6,1,12,1.0
7173,10,1,6,1,12,2.0
6472,10,1,6,1,12,3.0
10062,10,1,6,1,12,3.0
107,10,1,6,1,13,3.0
6381,10,1,6,1,13,3.0
7256,10,1,6,1,15,4.0
4893,10,1,6,1,16,2.0
5518,10,1,6,1,18,3.0
9361,10,1,6,1,20,2.0
1917,10,1,6,1,22,3.0
9877,10,1,6,1,23,3.0
5436,10,1,6,1,23,5.0
11331,10,1,6,1,23,5.0
2414,10,1,6,1,23,7.0
3623,10,1,6,1,24,2.0
3553,10,1,8,0,6,1.0
10990,10,1,8,0,24,3.0
2582,10,1,8,1,23,5.0
11464,10,2,1,1,18,1.0
175,10,2,2,1,6,11.0
5635,10,2,2,1,7,3.0
11704,10,2,2,1,16,5.0
7451,10,2,2,1,24,5.0
2974,10,2,3,0,23,3.0
4014,10,2,4,1,22,6.0
10347,10,2,5,0,1,1.0
3331,10,2,5,0,4,2.0
1459,10,2,5,0,5,0.0
5358,10,2,5,0,5,0.0
7862,10,2,5,0,5,1.0
5189,10,2,5,0,6,4.0
8968,10,2,5,0,7,12.0
5274,10,2,5,0,8,4.0
8397,10,2,5,0,11,1.0
8115,10,2,5,0,12,2.0
10458,10,2,5,0,12,2.0
4661,10,2,5,0,12,3.0
5177,10,2,5,0,12,3.0
172,10,2,5,0,14,1.0
6145,10,2,5,0,17,4.0
626,10,2,5,0,17,10.0
1496,10,2,5,0,18,4.0
11711,10,2,5,0,19,7.0
788,10,2,5,0,22,2.0
11387,10,2,5,0,24,1.0
7938,10,2,5,0,24,5.0
8854,10,2,5,0,24,6.0
6204,10,2,5,0,24,7.0
6593,10,2,5,1,6,3.0
3852,10,2,5,1,6,4.0
10892,10,2,5,1,6,9.0
8167,10,2,5,1,9,0.0
5166,10,2,5,1,9,3.0
9635,10,2,5,1,10,1.0
2671,10,2,5,1,10,3.0
8260,10,2,5,1,13,3.0
1029,10,2,5,1,14,4.0
11215,10,2,5,1,14,10.0
10322,10,2,5,1,15,2.0
625,10,2,5,1,15,3.0
6976,10,2,5,1,15,3.0
7751,10,2,5,1,18,2.0
10141,10,2,5,1,19,1.0
4118,10,2,5,1,19,2.0
1445,10,2,5,1,20,6.0
1462,10,2,5,1,21,10.0
5554,10,2,5,1,22,10.0
1752,10,2,5,1,23,4.0
9631,10,2,5,1,24,0.0
10592,10,2,5,1,24,1.0
10984,10,2,5,1,24,1.0
5693,10,2,5,1,24,3.0
3496,10,2,5,1,24,10.0
861,10,2,6,0,5,3.0
6033,10,2,6,0,6,3.0
2686,10,2,6,0,8,1.0
11892,10,2,6,0,16,4.0
8297,10,2,6,0,21,2.0
2062,10,2,6,0,23,3.0
4808,10,2,6,0,24,3.0
10149,10,2,6,1,1,2.0
6380,10,2,6,1,5,2.0
6646,10,2,6,1,5,2.0
11728,10,2,6,1,7,3.0
7046,10,2,6,1,8,3.0
8841,10,2,6,1,10,3.0
10454,10,2,6,1,11,1.0
3029,10,2,6,1,15,2.0
3958,10,2,6,1,16,1.0
4862,10,2,6,1,17,2.0
8023,10,2,6,1,21,5.0
4551,10,2,6,1,22,2.0
8691,10,2,6,1,23,8.0
2839,10,2,7,1,9,11.0
6956,10,2,8,1,24,7.0
8077,10,3,1,1,24,4.0
8973,10,3,2,0,5,2.0
3892,10,3,2,0,15,1.0
8591,10,3,2,0,15,4.0
5827,10,3,2,0,23,3.0
7686,10,3,2,0,23,6.0
5200,10,3,2,0,24,1.0
8751,10,3,2,1,11,2.0
5058,10,3,2,1,11,3.0
901,10,3,2,1,12,4.0
11479,10,3,2,1,12,6.0
4896,10,3,3,1,22,1.0
6138,10,3,4,0,7,1.0
7681,10,3,4,0,13,3.0
1680,10,3,5,0,3,2.0
3390,10,3,5,0,5,7.0
10924,10,3,5,0,7,8.0
3307,10,3,5,0,8,2.0
8785,10,3,5,0,10,3.0
6468,10,3,5,0,11,3.0
1102,10,3,5,0,14,2.0
4242,10,3,5,0,15,3.0
3579,10,3,5,0,17,4.0
2972,10,3,5,0,19,7.0
10722,10,3,5,0,20,2.0
4842,10,3,5,1,5,3.0
3284,10,3,5,1,5,5.0
7522,10,3,5,1,6,8.0
8290,10,3,5,1,8,2.0
5319,10,3,5,1,8,4.0
5255,10,3,5,1,9,1.0
2031,10,3,5,1,9,8.0
5793,10,3,5,1,10,3.0
11438,10,3,5,1,10,4.0
7222,10,3,5,1,10,10.0
11275,10,3,5,1,11,2.0
3436,10,3,5,1,11,4.0
11268,10,3,5,1,11,4.0
9939,10,3,5,1,11,5.0
7806,10,3,5,1,12,1.0
902,10,3,5,1,12,2.0
2574,10,3,5,1,12,3.0
9002,10,3,5,1,13,2.0
1289,10,3,5,1,13,4.0
1802,10,3,5,1,13,6.0
9644,10,3,5,1,14,1.0
1237,10,3,5,1,16,2.0
3511,10,3,5,1,16,4.0
11271,10,3,5,1,17,3.0
8028,10,3,5,1,17,5.0
5090,10,3,5,1,17,9.0
5405,10,3,5,1,20,2.0
10654,10,3,5,1,21,2.0
541,10,3,5,1,21,5.0
6778,10,3,5,1,22,2.0
9414,10,3,5,1,24,2.0
977,10,3,5,1,24,3.0
3450,10,3,5,1,24,3.0
9768,10,3,5,1,24,7.0
8712,10,3,6,0,9,5.0
10846,10,3,6,0,12,3.0
2657,10,3,6,0,12,6.0
9680,10,3,6,0,16,4.0
106,10,3,6,0,23,2.0
11487,10,3,6,0,24,3.0
5057,10,3,6,1,7,4.0
2940,10,3,6,1,10,7.0
9662,10,3,6,1,14,4.0
8008,10,3,6,1,15,8.0
7492,10,3,6,1,22,7.0
7695,10,3,6,1,23,3.0
7703,10,3,6,1,24,3.0
3787,10,3,6,1,24,4.0
7447,10,3,6,1,24,5.0
9191,10,3,6,1,24,5.0
10284,10,3,8,1,15,3.0
1650,10,4,-2,0,12,3.0
8643,10,4,1,0,23,1.0
5144,10,4,1,1,13,2.0
6592,10,4,1,1,22,2.0
5375,10,4,2,0,7,5.0
6079,10,4,2,0,9,5.0
831,10,4,2,0,14,7.0
7111,10,4,2,1,6,7.0
9475,10,4,2,1,7,0.0
3395,10,4,2,1,9,2.0
2633,10,4,2,1,9,9.0
1266,10,4,2,1,12,13.0
7001,10,4,2,1,15,10.0
11489,10,4,2,1,15,10.0
10181,10,4,3,0,11,7.0
3860,10,4,3,1,19,2.0
8149,10,4,4,0,17,8.0
8709,10,4,5,0,5,6.0
9576,10,4,5,0,7,3.0
7865,10,4,5,0,9,1.0
6070,10,4,5,0,9,3.0
11772,10,4,5,0,12,6.0
1104,10,4,5,0,13,4.0
8764,10,4,5,0,13,7.0
11941,10,4,5,0,14,3.0
6189,10,4,5,0,15,8.0
5830,10,4,5,0,16,5.0
9171,10,4,5,0,17,3.0
312,10,4,5,0,17,6.0
9889,10,4,5,0,19,9.0
1558,10,4,5,0,22,2.0
2963,10,4,5,0,22,4.0
8072,10,4,5,0,23,6.0
7962,10,4,5,0,23,7.0
6561,10,4,5,0,24,3.0
2122,10,4,5,0,24,5.0
9176,10,4,5,0,24,6.0
512,10,4,5,1,6,2.0
11226,10,4,5,1,8,11.0
6630,10,4,5,1,9,2.0
2595,10,4,5,1,9,8.0
5764,10,4,5,1,10,2.0
2181,10,4,5,1,10,3.0
7804,10,4,5,1,10,4.0
6923,10,4,5,1,11,4.0
9585,10,4,5,1,11,5.0
2195,10,4,5,1,12,8.0
2948,10,4,5,1,12,8.0
1438,10,4,5,1,13,4.0
8113,10,4,5,1,13,8.0
2785,10,4,5,1,14,3.0
7140,10,4,5,1,14,8.0
10356,10,4,5,1,14,10.0
6481,10,4,5,1,15,9.0
4628,10,4,5,1,16,6.0
7854,10,4,5,1,17,4.0
10031,10,4,5,1,17,5.0
11966,10,4,5,1,17,11.0
5282,10,4,5,1,18,0.0
10070,10,4,5,1,19,5.0
5384,10,4,5,1,19,10.0
3930,10,4,5,1,20,7.0
12034,10,4,5,1,21,3.0
7517,10,4,5,1,22,5.0
2667,10,4,5,1,23,9.0
9136,10,4,5,1,23,12.0
8509,10,4,5,1,24,2.0
10387,10,4,5,1,24,2.0
6869,10,4,5,1,24,3.0
5223,10,4,5,1,24,4.0
5499,10,4,5,1,24,6.0
10248,10,4,5,1,24,6.0
9528,10,4,5,1,24,11.0
438,10,4,6,0,16,4.0
4506,10,4,6,0,16,4.0
6476,10,4,6,1,7,3.0
4068,10,4,6,1,7,7.0
10651,10,4,6,1,7,10.0
1396,10,4,6,1,10,2.0
7154,10,4,6,1,10,2.0
10068,10,4,6,1,13,9.0
2561,10,4,6,1,15,4.0
3125,10,4,6,1,19,3.0
9251,10,4,6,1,20,1.0
9250,10,4,6,1,20,3.0
8920,10,4,6,1,24,11.0
11371,10,4,7,1,24,3.0
814,10,5,1,1,18,1.0
4654,10,5,1,1,22,9.0
4359,10,5,1,1,23,2.0
5501,10,5,1,1,23,5.0
6456,10,5,1,1,24,3.0
10500,10,5,1,1,24,5.0
1088,10,5,2,0,1,6.0
10329,10,5,2,1,9,4.0
10264,10,5,2,1,17,2.0
6121,10,5,2,1,23,3.0
9013,10,5,2,1,24,3.0
5683,10,5,3,0,20,7.0
9155,10,5,3,1,24,3.0
4759,10,5,4,0,10,5.0
6959,10,5,5,0,7,2.0
6312,10,5,5,0,7,8.0
10148,10,5,5,0,9,3.0
9598,10,5,5,0,9,4.0
4570,10,5,5,0,11,2.0
7018,10,5,5,0,13,3.0
3385,10,5,5,0,15,6.0
10108,10,5,5,0,17,4.0
10637,10,5,5,0,18,4.0
422,10,5,5,0,19,6.0
3774,10,5,5,0,20,2.0
6969,10,5,5,0,23,3.0
9613,10,5,5,0,23,6.0
2150,10,5,5,0,24,7.0
9304,10,5,5,0,24,8.0
6438,10,5,5,0,24,10.0
2174,10,5,5,1,1,8.0
2196,10,5,5,1,9,6.0
9514,10,5,5,1,12,6.0
11084,10,5,5,1,13,3.0
2778,10,5,5,1,13,8.0
10376,10,5,5,1,14,3.0
7576,10,5,5,1,14,9.0
11980,10,5,5,1,15,2.0
3600,10,5,5,1,16,3.0
656,10,5,5,1,17,5.0
9763,10,5,5,1,18,1.0
6131,10,5,5,1,18,2.0
11161,10,5,5,1,18,2.0
