,TOTSQFT_C,YEARMADERANGE,ROOFTYPE,TREESHAD,MONEYPY,KWH_C
10975,3,6,6,0,8,3.0
9839,3,6,6,0,11,0.0
2218,3,6,6,0,11,1.0
10968,3,6,6,0,11,3.0
10487,3,6,6,0,12,2.0
3303,3,6,6,0,13,1.0
9142,3,6,6,0,14,3.0
7378,3,6,6,0,17,1.0
10130,3,6,6,0,17,1.0
10004,3,6,6,0,20,2.0
8505,3,6,6,0,21,1.0
782,3,6,6,0,22,0.0
9960,3,6,6,0,22,1.0
8852,3,6,6,0,23,1.0
9374,3,6,6,0,23,1.0
179,3,6,6,0,24,1.0
1283,3,6,6,0,24,2.0
3375,3,6,6,1,7,0.0
3281,3,6,6,1,9,1.0
717,3,6,6,1,9,3.0
11080,3,6,6,1,10,0.0
7454,3,6,6,1,11,1.0
9181,3,6,6,1,11,1.0
7775,3,6,6,1,12,1.0
8598,3,6,6,1,14,1.0
3744,3,6,6,1,20,2.0
8298,3,6,6,1,22,1.0
375,3,6,6,1,22,2.0
652,3,6,6,1,23,1.0
3121,3,6,6,1,23,1.0
6259,3,6,6,1,24,3.0
9424,3,6,7,0,3,1.0
456,3,6,7,1,2,0.0
7639,3,6,7,1,8,1.0
1454,3,6,7,1,15,2.0
3451,3,6,8,1,24,3.0
9549,3,6,8,1,24,3.0
11138,3,7,1,0,12,1.0
3154,3,7,1,0,14,1.0
1188,3,7,1,0,17,1.0
1926,3,7,1,0,18,1.0
4514,3,7,1,0,19,2.0
9563,3,7,1,0,21,0.0
9581,3,7,1,0,22,1.0
6587,3,7,1,0,23,0.0
11893,3,7,1,0,24,1.0
4174,3,7,1,0,24,3.0
7084,3,7,1,0,24,3.0
6560,3,7,1,1,12,1.0
6132,3,7,1,1,12,2.0
9178,3,7,1,1,23,1.0
3688,3,7,2,0,7,1.0
1165,3,7,2,0,11,2.0
6294,3,7,2,0,22,0.0
4264,3,7,2,1,8,1.0
7042,3,7,2,1,22,3.0
11815,3,7,3,0,7,2.0
8519,3,7,3,0,8,1.0
9014,3,7,3,0,9,2.0
11168,3,7,3,0,13,3.0
6470,3,7,3,1,14,3.0
11648,3,7,4,0,22,1.0
8124,3,7,5,0,1,3.0
5592,3,7,5,0,4,1.0
6911,3,7,5,0,7,0.0
2978,3,7,5,0,7,2.0
9806,3,7,5,0,8,1.0
12052,3,7,5,0,8,1.0
2190,3,7,5,0,8,2.0
4005,3,7,5,0,9,1.0
7788,3,7,5,0,9,1.0
4477,3,7,5,0,9,3.0
9757,3,7,5,0,9,3.0
1345,3,7,5,0,10,1.0
1559,3,7,5,0,10,1.0
4468,3,7,5,0,10,3.0
9634,3,7,5,0,10,3.0
3737,3,7,5,0,11,1.0
8833,3,7,5,0,11,2.0
9607,3,7,5,0,11,2.0
3793,3,7,5,0,11,3.0
5249,3,7,5,0,12,0.0
11096,3,7,5,0,12,0.0
2032,3,7,5,0,12,1.0
6973,3,7,5,0,12,1.0
8054,3,7,5,0,12,1.0
11258,3,7,5,0,12,1.0
11581,3,7,5,0,12,1.0
590,3,7,5,0,12,2.0
10614,3,7,5,0,13,1.0
11706,3,7,5,0,13,1.0
5787,3,7,5,0,14,1.0
8628,3,7,5,0,14,1.0
4245,3,7,5,0,14,3.0
29,3,7,5,0,15,2.0
4391,3,7,5,0,15,3.0
6279,3,7,5,0,15,3.0
6645,3,7,5,0,15,3.0
9032,3,7,5,0,15,3.0
7330,3,7,5,0,16,0.0
6864,3,7,5,0,16,1.0
7065,3,7,5,0,16,2.0
8270,3,7,5,0,16,2.0
7059,3,7,5,0,17,1.0
9708,3,7,5,0,17,2.0
3002,3,7,5,0,17,3.0
10073,3,7,5,0,17,3.0
10992,3,7,5,0,17,3.0
3080,3,7,5,0,18,2.0
3739,3,7,5,0,18,3.0
5970,3,7,5,0,18,3.0
1250,3,7,5,0,19,1.0
7174,3,7,5,0,19,1.0
7725,3,7,5,0,19,1.0
6325,3,7,5,0,19,2.0
3090,3,7,5,0,20,1.0
7164,3,7,5,0,20,1.0
10203,3,7,5,0,21,0.0
3152,3,7,5,0,21,2.0
6282,3,7,5,0,21,3.0
2527,3,7,5,0,22,2.0
3447,3,7,5,0,22,2.0
7585,3,7,5,0,22,2.0
3920,3,7,5,0,22,3.0
9946,3,7,5,0,22,3.0
2270,3,7,5,0,23,1.0
2272,3,7,5,0,23,1.0
5113,3,7,5,0,23,1.0
6469,3,7,5,0,23,2.0
6536,3,7,5,0,23,2.0
6678,3,7,5,0,23,2.0
7541,3,7,5,0,23,2.0
7893,3,7,5,0,23,2.0
4238,3,7,5,0,24,1.0
8862,3,7,5,0,24,1.0
286,3,7,5,0,24,2.0
2837,3,7,5,0,24,2.0
8660,3,7,5,0,24,2.0
10907,3,7,5,0,24,2.0
5342,3,7,5,0,24,3.0
6537,3,7,5,0,24,3.0
5778,3,7,5,0,24,4.0
4651,3,7,5,1,4,1.0
8271,3,7,5,1,7,0.0
5427,3,7,5,1,8,2.0
3200,3,7,5,1,9,2.0
3474,3,7,5,1,9,6.0
6716,3,7,5,1,12,0.0
5920,3,7,5,1,13,1.0
11050,3,7,5,1,13,1.0
6787,3,7,5,1,13,2.0
11522,3,7,5,1,17,0.0
5075,3,7,5,1,17,3.0
1598,3,7,5,1,20,1.0
8147,3,7,5,1,20,1.0
6931,3,7,5,1,21,0.0
6000,3,7,5,1,22,0.0
7499,3,7,5,1,22,2.0
3773,3,7,5,1,23,2.0
983,3,7,5,1,24,0.0
1542,3,7,5,1,24,2.0
492,3,7,5,1,24,3.0
1822,3,7,6,0,11,1.0
2581,3,7,6,0,11,2.0
2502,3,7,6,0,12,1.0
248,3,7,6,0,13,1.0
454,3,7,6,0,13,3.0
3181,3,7,6,0,14,2.0
475,3,7,6,0,15,3.0
6308,3,7,6,0,17,1.0
9217,3,7,6,0,17,1.0
2965,3,7,6,0,20,0.0
1007,3,7,6,0,20,1.0
11457,3,7,6,0,22,1.0
7384,3,7,6,0,23,1.0
3373,3,7,6,0,24,1.0
4198,3,7,6,0,24,1.0
9073,3,7,6,0,24,1.0
5394,3,7,6,0,24,3.0
1691,3,7,6,0,24,4.0
766,3,7,6,1,10,2.0
391,3,7,6,1,11,1.0
9158,3,7,6,1,12,1.0
5273,3,7,6,1,15,0.0
4725,3,7,6,1,20,1.0
8292,3,7,7,0,8,0.0
5489,3,7,7,0,15,1.0
4142,3,7,7,0,18,3.0
11496,3,7,7,0,18,3.0
10163,3,7,7,0,21,0.0
11244,3,7,7,1,17,0.0
7162,3,8,-2,0,15,0.0
11558,3,8,1,0,20,3.0
2318,3,8,1,0,22,1.0
10845,3,8,1,0,24,0.0
2744,3,8,2,0,6,2.0
4901,3,8,2,0,7,4.0
5900,3,8,2,0,18,1.0
10482,3,8,2,0,24,2.0
6695,3,8,2,1,12,2.0
10978,3,8,3,0,19,3.0
3176,3,8,3,0,23,2.0
10814,3,8,5,0,1,2.0
5208,3,8,5,0,1,4.0
2818,3,8,5,0,2,0.0
11808,3,8,5,0,3,1.0
9313,3,8,5,0,3,2.0
8468,3,8,5,0,6,1.0
600,3,8,5,0,7,1.0
5743,3,8,5,0,7,3.0
10370,3,8,5,0,8,2.0
1524,3,8,5,0,8,3.0
7272,3,8,5,0,9,0.0
6047,3,8,5,0,9,1.0
5014,3,8,5,0,9,2.0
9435,3,8,5,0,9,2.0
8524,3,8,5,0,10,1.0
643,3,8,5,0,10,2.0
9233,3,8,5,0,11,1.0
9348,3,8,5,0,11,3.0
5386,3,8,5,0,12,1.0
10084,3,8,5,0,12,1.0
2906,3,8,5,0,12,2.0
7098,3,8,5,0,12,2.0
437,3,8,5,0,13,1.0
3034,3,8,5,0,13,1.0
4677,3,8,5,0,13,2.0
7036,3,8,5,0,13,2.0
10054,3,8,5,0,13,2.0
1155,3,8,5,0,14,1.0
10217,3,8,5,0,14,1.0
2943,3,8,5,0,14,2.0
3621,3,8,5,0,15,2.0
8214,3,8,5,0,16,2.0
6327,3,8,5,0,17,1.0
10009,3,8,5,0,17,2.0
6870,3,8,5,0,17,4.0
8950,3,8,5,0,17,6.0
3410,3,8,5,0,18,1.0
3778,3,8,5,0,18,1.0
5109,3,8,5,0,18,2.0
7702,3,8,5,0,18,2.0
3371,3,8,5,0,19,1.0
1529,3,8,5,0,20,1.0
556,3,8,5,0,21,1.0
8122,3,8,5,0,21,1.0
11339,3,8,5,0,21,1.0
8531,3,8,5,0,22,0.0
8291,3,8,5,0,22,1.0
6454,3,8,5,0,22,2.0
2845,3,8,5,0,23,1.0
3879,3,8,5,0,23,1.0
4117,3,8,5,0,23,1.0
10577,3,8,5,0,23,1.0
1614,3,8,5,0,23,3.0
4195,3,8,5,0,24,1.0
3273,3,8,5,0,24,2.0
9279,3,8,5,0,24,2.0
3061,3,8,5,0,24,3.0
8039,3,8,5,0,24,3.0
3959,3,8,5,1,10,0.0
1150,3,8,5,1,16,2.0
10429,3,8,5,1,17,4.0
2689,3,8,5,1,24,0.0
1774,3,8,5,1,24,2.0
10416,3,8,5,1,24,2.0
3599,3,8,6,0,11,0.0
4543,3,8,6,0,11,1.0
4580,3,8,6,0,14,2.0
7389,3,8,6,0,15,0.0
1563,3,8,6,0,15,2.0
5822,3,8,6,0,15,3.0
6171,3,8,6,0,16,0.0
3209,3,8,6,0,17,1.0
1587,3,8,6,0,18,3.0
8226,3,8,6,0,18,3.0
5969,3,8,6,0,19,1.0
8844,3,8,6,0,19,1.0
4048,3,8,6,0,21,2.0
1204,3,8,6,1,13,2.0
2247,3,8,6,1,19,2.0
2194,3,8,6,1,23,1.0
10464,3,8,7,0,10,1.0
4998,3,8,7,0,13,1.0
10335,3,8,7,0,17,1.0
11490,3,8,7,0,20,1.0
5860,3,8,7,1,9,0.0
266,3,8,8,0,7,0.0
9008,3,8,8,0,24,2.0
3387,4,1,-2,0,13,1.0
5593,4,1,1,1,24,0.0
6749,4,1,1,1,24,1.0
5831,4,1,2,0,24,1.0
5476,4,1,2,1,5,0.0
7587,4,1,2,1,10,2.0
9376,4,1,2,1,12,1.0
2302,4,1,2,1,24,6.0
6579,4,1,3,0,8,1.0
11216,4,1,3,0,12,2.0
1460,4,1,3,0,14,1.0
2382,4,1,3,0,14,2.0
3274,4,1,3,0,16,1.0
10249,4,1,3,0,20,1.0
9755,4,1,3,0,21,3.0
3067,4,1,3,0,24,2.0
9602,4,1,3,1,5,1.0
4643,4,1,3,1,7,1.0
10572,4,1,3,1,8,1.0
10051,4,1,3,1,13,2.0
1431,4,1,3,1,17,1.0
8231,4,1,4,0,13,1.0
6641,4,1,4,1,9,0.0
10703,4,1,4,1,15,0.0
461,4,1,4,1,24,1.0
1249,4,1,4,1,24,1.0
9452,4,1,4,1,24,1.0
11242,4,1,5,0,1,1.0
9125,4,1,5,0,2,0.0
6714,4,1,5,0,3,1.0
6666,4,1,5,0,5,0.0
10250,4,1,5,0,5,1.0
6684,4,1,5,0,6,0.0
3190,4,1,5,0,6,1.0
5589,4,1,5,0,7,0.0
8735,4,1,5,0,7,0.0
3782,4,1,5,0,7,1.0
9107,4,1,5,0,7,1.0
7040,4,1,5,0,7,2.0
9804,4,1,5,0,8,1.0
10604,4,1,5,0,9,1.0
8500,4,1,5,0,9,4.0
2547,4,1,5,0,10,0.0
9170,4,1,5,0,10,0.0
9920,4,1,5,0,10,1.0
9541,4,1,5,0,11,1.0
11568,4,1,5,0,11,1.0
3890,4,1,5,0,11,2.0
9260,4,1,5,0,11,4.0
5276,4,1,5,0,12,0.0
7315,4,1,5,0,12,0.0
8301,4,1,5,0,12,0.0
9830,4,1,5,0,12,0.0
383,4,1,5,0,14,0.0
10428,4,1,5,0,16,2.0
4955,4,1,5,0,17,0.0
4302,4,1,5,0,17,1.0
4704,4,1,5,0,22,0.0
10974,4,1,5,0,22,4.0
6578,4,1,5,0,23,0.0
7495,4,1,5,0,23,0.0
4579,4,1,5,0,23,1.0
7795,4,1,5,0,23,1.0
6943,4,1,5,0,23,2.0
11718,4,1,5,0,23,3.0
10878,4,1,5,0,24,1.0
12040,4,1,5,0,24,1.0
6547,4,1,5,1,1,1.0
7796,4,1,5,1,1,2.0
4588,4,1,5,1,1,3.0
5516,4,1,5,1,5,0.0
10299,4,1,5,1,6,1.0
10635,4,1,5,1,6,2.0
1075,4,1,5,1,7,0.0
7362,4,1,5,1,7,1.0
7923,4,1,5,1,7,2.0
3499,4,1,5,1,8,0.0
9503,4,1,5,1,8,0.0
1456,4,1,5,1,8,1.0
3706,4,1,5,1,8,1.0
4427,4,1,5,1,8,1.0
8403,4,1,5,1,8,1.0
1831,4,1,5,1,9,0.0
7876,4,1,5,1,9,0.0
842,4,1,5,1,9,1.0
5288,4,1,5,1,9,1.0
1078,4,1,5,1,9,2.0
9779,4,1,5,1,9,2.0
414,4,1,5,1,10,0.0
7219,4,1,5,1,10,0.0
1528,4,1,5,1,10,1.0
7282,4,1,5,1,10,2.0
7051,4,1,5,1,11,0.0
11345,4,1,5,1,11,2.0
11200,4,1,5,1,12,0.0
2453,4,1,5,1,12,1.0
6990,4,1,5,1,12,1.0
11724,4,1,5,1,12,1.0
2714,4,1,5,1,12,2.0
8011,4,1,5,1,13,0.0
89,4,1,5,1,13,1.0
3965,4,1,5,1,14,0.0
2067,4,1,5,1,14,1.0
2238,4,1,5,1,15,0.0
1849,4,1,5,1,15,1.0
9535,4,1,5,1,15,1.0
4847,4,1,5,1,15,2.0
9220,4,1,5,1,15,2.0
11334,4,1,5,1,17,0.0
638,4,1,5,1,17,1.0
1832,4,1,5,1,17,1.0
2882,4,1,5,1,17,1.0
448,4,1,5,1,17,3.0
5547,4,1,5,1,18,0.0
8098,4,1,5,1,18,0.0
11545,4,1,5,1,19,0.0
4690,4,1,5,1,19,3.0
7076,4,1,5,1,21,0.0
294,4,1,5,1,23,1.0
5632,4,1,5,1,23,1.0
9408,4,1,5,1,23,1.0
9401,4,1,5,1,23,3.0
1168,4,1,5,1,24,0.0
3416,4,1,5,1,24,0.0
4830,4,1,5,1,24,0.0
6166,4,1,5,1,24,1.0
5348,4,1,5,1,24,2.0
6292,4,1,5,1,24,5.0
3885,4,1,6,0,5,0.0
7363,4,1,6,0,6,0.0
8835,4,1,6,0,9,1.0
11105,4,1,6,0,10,1.0
6796,4,1,6,0,11,1.0
6857,4,1,6,0,11,1.0
8993,4,1,6,0,12,0.0
2938,4,1,6,0,12,1.0
11669,4,1,6,0,13,0.0
1435,4,1,6,0,13,1.0
4542,4,1,6,0,13,1.0
4483,4,1,6,0,14,0.0
11642,4,1,6,0,14,0.0
4566,4,1,6,0,15,0.0
915,4,1,6,0,15,6.0
1369,4,1,6,0,16,1.0
614,4,1,6,0,20,0.0
1276,4,1,6,0,23,0.0
2273,4,1,6,0,23,0.0
8971,4,1,6,0,23,0.0
1880,4,1,6,0,23,1.0
2736,4,1,6,0,23,1.0
1747,4,1,6,0,23,2.0
2213,4,1,6,0,24,0.0
571,4,1,6,0,24,1.0
7422,4,1,6,0,24,3.0
8423,4,1,6,1,6,0.0
6078,4,1,6,1,6,2.0
12021,4,1,6,1,6,3.0
8208,4,1,6,1,7,0.0
10528,4,1,6,1,7,1.0
6350,4,1,6,1,7,2.0
7390,4,1,6,1,8,1.0
3445,4,1,6,1,10,1.0
709,4,1,6,1,12,1.0
900,4,1,6,1,12,1.0
1649,4,1,6,1,12,1.0
2432,4,1,6,1,12,1.0
8387,4,1,6,1,12,1.0
11248,4,1,6,1,13,0.0
3408,4,1,6,1,13,2.0
2995,4,1,6,1,14,1.0
4495,4,1,6,1,14,1.0
6182,4,1,6,1,15,0.0
9430,4,1,6,1,15,2.0
529,4,1,6,1,16,0.0
4473,4,1,6,1,16,0.0
10447,4,1,6,1,16,1.0
11285,4,1,6,1,16,1.0
3193,4,1,6,1,16,3.0
8550,4,1,6,1,17,0.0
5031,4,1,6,1,17,1.0
11034,4,1,6,1,18,1.0
11392,4,1,6,1,19,1.0
5049,4,1,6,1,20,0.0
739,4,1,6,1,21,1.0
2850,4,1,6,1,22,0.0
479,4,1,6,1,23,1.0
4750,4,1,6,1,23,1.0
6362,4,1,6,1,23,1.0
8807,4,1,6,1,23,5.0
3265,4,1,6,1,24,1.0
3325,4,1,6,1,24,1.0
4128,4,1,6,1,24,1.0
11259,4,1,6,1,24,1.0
237,4,1,6,1,24,2.0
671,4,1,6,1,24,2.0
3329,4,1,6,1,24,2.0
2374,4,1,6,1,24,3.0
3191,4,1,6,1,24,3.0
11624,4,1,6,1,24,3.0
3458,4,1,7,0,24,2.0
1894,4,1,8,1,9,1.0
6984,4,1,8,1,24,2.0
4192,4,2,2,0,11,1.0
7309,4,2,2,0,13,1.0
2762,4,2,2,1,12,0.0
7997,4,2,2,1,24,1.0
11816,4,2,3,0,8,0.0
11193,4,2,3,1,17,2.0
3717,4,2,3,1,24,1.0
3233,4,2,5,0,6,1.0
10911,4,2,5,0,9,0.0
4918,4,2,5,0,10,0.0
10110,4,2,5,0,10,1.0
11355,4,2,5,0,11,2.0
291,4,2,5,0,12,1.0
1384,4,2,5,0,12,1.0
4251,4,2,5,0,12,2.0
2766,4,2,5,0,12,3.0
5568,4,2,5,0,13,1.0
661,4,2,5,0,14,1.0
8704,4,2,5,0,15,0.0
5258,4,2,5,0,16,0.0
8802,4,2,5,0,16,0.0
4763,4,2,5,0,20,0.0
1708,4,2,5,0,21,1.0
7641,4,2,5,0,22,1.0
12019,4,2,5,0,22,2.0
6885,4,2,5,0,23,1.0
7543,4,2,5,0,23,1.0
8065,4,2,5,0,23,2.0
2909,4,2,5,0,24,1.0
3250,4,2,5,0,24,1.0
9145,4,2,5,0,24,1.0
6672,4,2,5,1,1,3.0
3059,4,2,5,1,1,5.0
7705,4,2,5,1,3,1.0
11314,4,2,5,1,4,3.0
8788,4,2,5,1,5,0.0
6843,4,2,5,1,7,1.0
11717,4,2,5,1,7,2.0
4560,4,2,5,1,9,1.0
2514,4,2,5,1,9,2.0
4260,4,2,5,1,11,0.0
7677,4,2,5,1,11,1.0
8719,4,2,5,1,11,1.0
7619,4,2,5,1,12,1.0
9991,4,2,5,1,13,0.0
11971,4,2,5,1,13,0.0
11713,4,2,5,1,15,1.0
112,4,2,5,1,15,3.0
11678,4,2,5,1,16,0.0
11739,4,2,5,1,16,0.0
321,4,2,5,1,16,1.0
4053,4,2,5,1,16,1.0
5121,4,2,5,1,16,1.0
7719,4,2,5,1,16,1.0
11750,4,2,5,1,16,1.0
11908,4,2,5,1,16,4.0
10473,4,2,5,1,17,1.0
7627,4,2,5,1,18,2.0
11312,4,2,5,1,19,2.0
7192,4,2,5,1,21,2.0
20,4,2,5,1,22,1.0
178,4,2,5,1,22,1.0
1432,4,2,5,1,22,1.0
10658,4,2,5,1,23,0.0
490,4,2,5,1,23,1.0
1560,4,2,5,1,23,1.0
4799,4,2,5,1,23,1.0
11046,4,2,5,1,23,1.0
1409,4,2,5,1,23,2.0
1492,4,2,5,1,24,1.0
4297,4,2,5,1,24,1.0
5817,4,2,5,1,24,1.0
11814,4,2,5,1,24,1.0
11964,4,2,5,1,24,1.0
5443,4,2,5,1,24,2.0
8829,4,2,5,1,24,3.0
9109,4,2,5,1,24,3.0
7823,4,2,6,0,8,2.0
1655,4,2,6,0,9,1.0
10830,4,2,6,0,9,1.0
4147,4,2,6,0,10,1.0
11116,4,2,6,0,10,1.0
10608,4,2,6,0,14,1.0
5772,4,2,6,0,14,3.0
1370,4,2,6,0,15,1.0
8327,4,2,6,0,16,1.0
8502,4,2,6,0,16,1.0
3089,4,2,6,0,17,2.0
4926,4,2,6,0,23,0.0
2004,4,2,6,0,23,1.0
5762,4,2,6,0,24,2.0
10988,4,2,6,0,24,2.0
11154,4,2,6,1,4,0.0
6001,4,2,6,1,6,0.0
7101,4,2,6,1,6,0.0
6261,4,2,6,1,7,0.0
7118,4,2,6,1,9,0.0
3174,4,2,6,1,10,0.0
1094,4,2,6,1,10,5.0
7599,4,2,6,1,11,0.0
9258,4,2,6,1,13,2.0
1321,4,2,6,1,15,0.0
7888,4,2,6,1,16,1.0
9367,4,2,6,1,18,0.0
3216,4,2,6,1,19,1.0
6036,4,2,6,1,19,1.0
8196,4,2,6,1,19,1.0
11939,4,2,6,1,20,0.0
1272,4,2,6,1,21,1.0
3421,4,2,6,1,22,0.0
700,4,2,6,1,22,1.0
9028,4,2,6,1,22,1.0
3593,4,2,6,1,22,2.0
3745,4,2,6,1,24,1.0
3651,4,2,6,1,24,2.0
11456,4,2,6,1,24,2.0
9500,4,2,7,1,22,1.0
8014,4,3,2,0,16,1.0
3467,4,3,2,0,16,4.0
8586,4,3,2,1,5,0.0
2681,4,3,2,1,11,0.0
9507,4,3,3,0,6,1.0
11999,4,3,3,0,16,1.0
7860,4,3,4,0,10,4.0
390,4,3,5,0,9,1.0
1695,4,3,5,0,11,4.0
5202,4,3,5,0,12,1.0
369,4,3,5,0,13,2.0
3980,4,3,5,0,15,0.0
10745,4,3,5,0,15,0.0
5630,4,3,5,0,15,1.0
7398,4,3,5,0,15,2.0
3286,4,3,5,0,16,1.0
9160,4,3,5,0,17,1.0
6433,4,3,5,0,17,2.0
10822,4,3,5,0,17,2.0
4997,4,3,5,0,17,4.0
3732,4,3,5,0,18,2.0
11957,4,3,5,0,18,4.0
4079,4,3,5,0,21,1.0
723,4,3,5,0,21,2.0
8747,4,3,5,0,21,2.0
4592,4,3,5,0,24,1.0
6169,4,3,5,1,1,1.0
6822,4,3,5,1,1,7.0
3871,4,3,5,1,5,1.0
4399,4,3,5,1,6,1.0
10348,4,3,5,1,7,1.0
95,4,3,5,1,8,0.0
6480,4,3,5,1,8,1.0
10535,4,3,5,1,9,1.0
1776,4,3,5,1,9,2.0
8010,4,3,5,1,10,1.0
11538,4,3,5,1,10,1.0
6135,4,3,5,1,11,0.0
8060,4,3,5,1,11,0.0
6995,4,3,5,1,11,1.0
4679,4,3,5,1,11,2.0
9842,4,3,5,1,11,2.0
7594,4,3,5,1,11,3.0
1210,4,3,5,1,12,1.0
4819,4,3,5,1,12,3.0
501,4,3,5,1,13,1.0
2650,4,3,5,1,13,1.0
578,4,3,5,1,14,1.0
10422,4,3,5,1,14,1.0
1791,4,3,5,1,14,3.0
6884,4,3,5,1,15,3.0
7281,4,3,5,1,15,3.0
387,4,3,5,1,16,0.0
4927,4,3,5,1,17,0.0
9123,4,3,5,1,17,1.0
9463,4,3,5,1,17,1.0
9270,4,3,5,1,18,2.0
8364,4,3,5,1,18,3.0
9952,4,3,5,1,20,5.0
3434,4,3,5,1,21,2.0
10910,4,3,5,1,21,2.0
440,4,3,5,1,21,4.0
9213,4,3,5,1,22,1.0
2999,4,3,5,1,23,0.0
9058,4,3,5,1,23,1.0
7652,4,3,5,1,23,4.0
4346,4,3,5,1,24,0.0
1473,4,3,5,1,24,1.0
2325,4,3,5,1,24,1.0
3024,4,3,5,1,24,1.0
3142,4,3,5,1,24,2.0
9389,4,3,6,0,5,0.0
3868,4,3,6,0,6,0.0
2644,4,3,6,0,7,1.0
586,4,3,6,0,17,1.0
6635,4,3,6,0,20,0.0
2562,4,3,6,0,21,2.0
1797,4,3,6,0,24,3.0
5625,4,3,6,0,24,3.0
2654,4,3,6,1,5,1.0
10987,4,3,6,1,7,0.0
959,4,3,6,1,8,0.0
6946,4,3,6,1,9,1.0
10252,4,3,6,1,11,0.0
1565,4,3,6,1,11,1.0
8360,4,3,6,1,11,1.0
8141,4,3,6,1,12,0.0
353,4,3,6,1,13,1.0
8064,4,3,6,1,13,1.0
6289,4,3,6,1,13,3.0
1910,4,3,6,1,14,1.0
2411,4,3,6,1,15,1.0
3247,4,3,6,1,15,2.0
4619,4,3,6,1,16,2.0
7768,4,3,6,1,19,5.0
9530,4,3,6,1,23,0.0
1302,4,3,6,1,24,1.0
5503,4,3,6,1,24,1.0
8967,4,3,6,1,24,1.0
9884,4,3,6,1,24,2.0
1905,4,3,7,1,24,3.0
6422,4,3,8,1,16,5.0
2763,4,4,1,0,24,0.0
6993,4,4,1,1,11,1.0
3858,4,4,1,1,24,0.0
5988,4,4,2,0,12,1.0
7143,4,4,2,0,24,1.0
1098,4,4,2,0,24,5.0
9372,4,4,2,1,19,1.0
6735,4,4,2,1,24,1.0
11571,4,4,3,0,15,6.0
1701,4,4,3,0,23,1.0
8428,4,4,3,0,23,7.0
9612,4,4,3,1,14,3.0
288,4,4,3,1,17,2.0
10957,4,4,3,1,23,3.0
10547,4,4,4,0,19,1.0
11529,4,4,4,1,6,3.0
8499,4,4,5,0,1,3.0
11886,4,4,5,0,1,3.0
12003,4,4,5,0,7,1.0
4624,4,4,5,0,9,1.0
7063,4,4,5,0,9,1.0
3327,4,4,5,0,10,0.0
10126,4,4,5,0,10,1.0
1067,4,4,5,0,11,0.0
1174,4,4,5,0,11,4.0
2165,4,4,5,0,13,2.0
10265,4,4,5,0,14,2.0
494,4,4,5,0,15,1.0
11444,4,4,5,0,16,0.0
5397,4,4,5,0,16,2.0
401,4,4,5,0,16,4.0
10107,4,4,5,0,17,1.0
4642,4,4,5,0,17,2.0
8905,4,4,5,0,17,3.0
4724,4,4,5,0,19,1.0
6254,4,4,5,0,22,2.0
10605,4,4,5,0,23,1.0
10553,4,4,5,0,23,2.0
2115,4,4,5,0,23,3.0
7666,4,4,5,0,24,1.0
10497,4,4,5,0,24,1.0
1551,4,4,5,0,24,2.0
8027,4,4,5,0,24,2.0
1218,4,4,5,0,24,3.0
4722,4,4,5,1,1,4.0
5532,4,4,5,1,4,1.0
6117,4,4,5,1,5,1.0
8594,4,4,5,1,6,2.0
1468,4,4,5,1,7,0.0
3754,4,4,5,1,7,1.0
6926,4,4,5,1,8,0.0
8414,4,4,5,1,8,0.0
3206,4,4,5,1,8,1.0
4038,4,4,5,1,8,1.0
6595,4,4,5,1,8,1.0
3669,4,4,5,1,8,2.0
8316,4,4,5,1,8,2.0
5030,4,4,5,1,9,4.0
3137,4,4,5,1,10,0.0
7883,4,4,5,1,10,0.0
5429,4,4,5,1,10,2.0
2471,4,4,5,1,11,0.0
2052,4,4,5,1,11,1.0
11230,4,4,5,1,11,1.0
684,4,4,5,1,11,2.0
10931,4,4,5,1,11,2.0
762,4,4,5,1,12,0.0
6270,4,4,5,1,12,0.0
11988,4,4,5,1,12,1.0
9597,4,4,5,1,13,1.0
5658,4,4,5,1,14,1.0
2664,4,4,5,1,14,2.0
8600,4,4,5,1,14,2.0
7323,4,4,5,1,15,1.0
10958,4,4,5,1,15,1.0
8818,4,4,5,1,15,3.0
648,4,4,5,1,16,1.0
1399,4,4,5,1,16,1.0
3401,4,4,5,1,16,1.0
3674,4,4,5,1,16,1.0
4956,4,4,5,1,16,1.0
7653,4,4,5,1,17,0.0
4504,4,4,5,1,17,1.0
522,4,4,5,1,17,2.0
3546,4,4,5,1,17,2.0
3244,4,4,5,1,17,3.0
11315,4,4,5,1,17,4.0
3254,4,4,5,1,18,0.0
7553,4,4,5,1,18,0.0
86,4,4,5,1,18,2.0
11880,4,4,5,1,18,3.0
5450,4,4,5,1,19,0.0
10771,4,4,5,1,19,2.0
6702,4,4,5,1,19,3.0
11844,4,4,5,1,20,0.0
752,4,4,5,1,20,1.0
1235,4,4,5,1,20,1.0
6780,4,4,5,1,20,1.0
3764,4,4,5,1,20,2.0
10736,4,4,5,1,20,2.0
2334,4,4,5,1,21,2.0
7136,4,4,5,1,21,2.0
11950,4,4,5,1,21,2.0
2793,4,4,5,1,21,4.0
1792,4,4,5,1,22,1.0
9122,4,4,5,1,22,1.0
3937,4,4,5,1,22,2.0
10702,4,4,5,1,23,0.0
4708,4,4,5,1,23,2.0
4783,4,4,5,1,23,2.0
11765,4,4,5,1,23,2.0
5182,4,4,5,1,23,3.0
5000,4,4,5,1,23,4.0
532,4,4,5,1,24,1.0
